structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
9619,92,4412,BS,LMRt,"lateral medullary reticular group, right",973512,89,156,103,3.4,-43.5,-64,9861,NA,NA,NA
9677,92,4325,BS,Sp5,"spinal trigeminal nucleus, left",973645,96,156,108,-4.2,-48.9,-63.2,9861,NA,NA,NA
9684,92,4333,BS,Sp5,"spinal trigeminal nucleus, right",973644,89,156,108,3.2,-48.7,-63,9861,NA,NA,NA
9521,92,4329,BS,Arc,"arcuate nucleus of medulla, right",976022,91,149,96,1.5,-34.2,-57.9,9861,NA,NA,NA
9543,92,4337,BS,Cu,"cuneate nucleus, left",976131,97,149,108,-5.2,-46.9,-55.7,9861,NA,NA,NA
9544,92,4345,BS,Cu,"cuneate nucleus, right",976128,87,149,109,5.4,-47.7,-55.3,9861,NA,NA,NA
9546,92,4353,BS,10,"dorsal motor nucleus of the vagus, left",977118,93,149,108,-0.9,-46.8,-55.6,9861,NA,NA,NA
9547,92,4361,BS,10,"dorsal motor nucleus of the vagus, right",977117,91,149,108,1.2,-46.8,-55.6,9861,NA,NA,NA
9561,92,4393,BS,IO,"inferior olivary complex, left",933993,97,149,101,-5,-39.6,-57.1,9861,NA,NA,NA
9565,92,4401,BS,IO,"inferior olivary complex, right",933991,87,149,100,5.6,-38.3,-57.1,9861,NA,NA,NA
9589,92,4409,BS,CMRt,"central medullary reticular group, left",974259,95,149,105,-3,-43.7,-56.3,9861,NA,NA,NA
9593,92,4322,BS,CMRt,"central medullary reticular group, right",974262,88,149,105,4.4,-43.6,-56.1,9861,NA,NA,NA
9619,92,4338,BS,LMRt,"lateral medullary reticular group, right",974261,86,149,103,6.6,-41.4,-56.5,9861,NA,NA,NA
9677,92,4354,BS,Sp5,"spinal trigeminal nucleus, left",971139,98,149,106,-6.2,-44.8,-56.1,9861,NA,NA,NA
9684,92,4362,BS,Sp5,"spinal trigeminal nucleus, right",971142,86,149,106,6.5,-44.5,-55.9,9861,NA,NA,NA
9556,92,4370,BS,Gr,"gracile nucleus, right",976129,91,149,110,1.1,-48.9,-55.2,9861,NA,NA,NA
9525,92,4378,BS,CGS,central glial substance,974263,92,149,108,0.1,-46.8,-55.6,9861,NA,NA,NA
9520,92,4386,BS,Arc,"arcuate nucleus of medulla, left",975500,95,152,98,-2.8,-37.2,-60.8,9861,NA,NA,NA
9525,92,4402,BS,CGS,central glial substance,975522,92,152,106,0.1,-45.5,-59.2,9861,NA,NA,NA
9544,92,4323,BS,Cu,"cuneate nucleus, right",976018,89,152,107,3.3,-46.5,-59,9861,NA,NA,NA
9546,92,4331,BS,10,"dorsal motor nucleus of the vagus, left",977225,93,152,107,-0.9,-46.6,-59,9861,NA,NA,NA
9547,92,4339,BS,10,"dorsal motor nucleus of the vagus, right",977226,92,152,107,0.1,-46.6,-59,9861,NA,NA,NA
9555,92,4347,BS,Gr,"gracile nucleus, left",976021,93,152,110,-1,-49.8,-58.5,9861,NA,NA,NA
9556,92,4355,BS,Gr,"gracile nucleus, right",976019,91,152,110,1.1,-49.7,-58.4,9861,NA,NA,NA
9558,92,4363,BS,12,"hypoglossal nucleus, left",975521,93,152,105,-0.9,-44.5,-59.4,9861,NA,NA,NA
9559,92,4371,BS,12,"hypoglossal nucleus, right",975520,92,152,105,0.2,-44.5,-59.4,9861,NA,NA,NA
9561,92,4379,BS,IO,"inferior olivary complex, left",959701,94,152,101,-1.8,-40.4,-60.2,9861,NA,NA,NA
9565,92,4387,BS,IO,"inferior olivary complex, right",959700,90,152,101,2.4,-40.3,-60.2,9861,NA,NA,NA
9589,92,4395,BS,CMRt,"central medullary reticular group, left",973905,95,152,103,-2.9,-42.5,-59.9,9861,NA,NA,NA
9593,92,4403,BS,CMRt,"central medullary reticular group, right",973904,89,152,104,3.4,-43.4,-59.6,9861,NA,NA,NA
9614,92,4411,BS,LMRt,"lateral medullary reticular group, left",973914,97,152,102,-5,-41.5,-60.1,9861,NA,NA,NA
9619,92,4324,BS,LMRt,"lateral medullary reticular group, right",976865,87,152,101,5.6,-40.2,-60.1,9861,NA,NA,NA
9677,92,4332,BS,Sp5,"spinal trigeminal nucleus, left",976866,97,152,106,-5.1,-45.7,-59.3,9861,NA,NA,NA
9684,92,4340,BS,Sp5,"spinal trigeminal nucleus, right",976864,87,152,105,5.4,-44.4,-59.3,9861,NA,NA,NA
9525,92,4225,BS,CGS,central glial substance,973634,92,161,105,0.1,-47,-69,9861,NA,NA,NA
9556,92,4257,BS,Gr,"gracile nucleus, right",975008,92,161,110,0,-52.3,-68.1,9861,NA,NA,NA
9589,92,4265,BS,CMRt,"central medullary reticular group, left",973609,98,161,107,-6.3,-49.3,-68.8,9861,NA,NA,NA
9593,92,4273,BS,CMRt,"central medullary reticular group, right",973608,90,161,107,2.2,-49.1,-68.6,9861,NA,NA,NA
9677,92,4281,BS,Sp5,"spinal trigeminal nucleus, left",973636,96,161,108,-4.2,-50.3,-68.5,9861,NA,NA,NA
4049,8,339,CX,GRe,"gyrus rectus, right",27944,85,107,45,9.5,31.2,-22.9,9861,4047,CTX,gyrus rectus
4052,8,331,CX,MOrG,"medial orbital gyrus, right",27943,81,106,45,13.7,31.6,-21.7,9861,4050,CTX,medial orbital gyrus
4227,8,315,CX,CgGf-i,"cingulate gyrus, frontal part, right, inferior bank of gyrus",27945,88,99,46,6.4,32.3,-14.2,9861,4221,CTX,"cingulate gyrus, frontal part"
4040,8,291,CX,trIFG,"inferior frontal gyrus, triangular part, right",28103,45,94,48,51.8,32.7,-7.6,9861,4035,CTX,inferior frontal gyrus
4046,8,307,CX,orIFG,"inferior frontal gyrus, orbital part, right",27961,59,98,48,37,31.2,-12.1,9861,4035,CTX,inferior frontal gyrus
4907,8,299,CX,TP-i,"temporal pole, right, inferior aspect",27959,55,114,47,41.1,27.9,-29.4,9861,4174,CTX,temporal pole
4024,8,378,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",27925,115,51,49,-21.9,42,37.2,9861,4021,CTX,superior frontal gyrus
4026,8,354,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",27968,86,57,45,8.8,45.3,30.6,9861,4021,CTX,superior frontal gyrus
4027,8,338,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",27916,73,62,37,22.7,52.5,23.9,9861,4021,CTX,superior frontal gyrus
4196,26,314,CX,LiG-pest,"lingual gyrus, right, peristriate",36907,85,100,139,7,-65.3,3,9861,4191,CTX,lingual gyrus
4121,26,361,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",36851,95,64,134,-3.1,-50.2,40.3,9861,4118,CTX,precuneus
4131,26,353,CX,PCLp-cs,"paracentral lobule, posterior part, right, bank of cingulate sulcus",36850,82,63,136,10.6,-51.7,42,9861,4125,CTX,"paracentral lobule, posterior part"
4186,28,305,CX,Cun-pest,"cuneus, left, peristriate",27487,93,86,146,-1.5,-68.9,19.1,9861,4184,CTX,cuneus
4048,8,347,CX,GRe,"gyrus rectus, left",27947,102,106,46,-8.5,30,-22,9861,4047,CTX,gyrus rectus
4224,8,323,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",27946,101,92,42,-7.2,38.2,-7.8,9861,4221,CTX,"cingulate gyrus, frontal part"
4023,8,370,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",28050,94,54,46,0.4,44.8,33.8,9861,4021,CTX,superior frontal gyrus
4193,26,322,CX,LiG-pest,"lingual gyrus, left, peristriate",36909,98,106,139,-6.7,-67.3,-3.7,9861,4191,CTX,lingual gyrus
4116,26,321,CX,AnG-s,"angular gyrus, right, superior bank of gyrus",36892,49,63,141,45.3,-56.1,43.6,9861,4111,CTX,angular gyrus
4117,26,313,CX,AnG-i,"angular gyrus, right, inferior bank of gyrus",36893,39,74,143,55.7,-61,32.5,9861,4111,CTX,angular gyrus
4026,8,346,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",27968,88,57,45,6.7,45.2,30.5,9861,4021,CTX,superior frontal gyrus
4073,26,345,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",36827,98,47,129,-6,-40.2,57.4,9861,4071,CTX,"paracentral lobule, anterior part"
4130,26,329,CX,PCLp-l,"paracentral lobule, posterior part, right, lateral bank of gyrus",36825,84,33,139,8.6,-46.4,74.6,9861,4125,CTX,"paracentral lobule, posterior part"
4130,26,337,CX,PCLp-l,"paracentral lobule, posterior part, right, lateral bank of gyrus",36825,83,33,139,9.7,-46.4,74.6,9861,4125,CTX,"paracentral lobule, posterior part"
4027,4,289,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",27250,67,74,27,29.2,59.8,9.3,9861,4021,CTX,superior frontal gyrus
4031,8,371,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",27932,134,68,45,-41.9,40.9,17.8,9861,4028,CTX,middle frontal gyrus
4039,8,363,CX,trIFG,"inferior frontal gyrus, triangular part, left",27931,134,86,45,-42.1,35.9,-1.4,9861,4035,CTX,inferior frontal gyrus
4060,8,355,CX,LOrG,"lateral orbital gyrus, left",27939,124,95,45,-31.6,33.6,-10.9,9861,4059,CTX,lateral orbital gyrus
4755,67,1129,CB,PV-VI,"VI, right, paravermis",56041,84,120,139,7.9,-70.9,-18.4,9861,NA,NA,NA
4288,13,1233,CX,Pu,"putamen, left",73305,113,91,69,-20.6,9.9,-1.7,9861,4287,STR,putamen
4291,13,1241,CX,Acb,"nucleus accumbens, left",73303,100,96,70,-6.9,7.7,-6.5,9861,4290,STR,nucleus accumbens
4076,24,1153,CX,PCLa-s,"paracentral lobule, anterior part, right, superior bank of gyrus",35011,90,37,119,2.8,-26.7,66.3,9861,4071,CTX,"paracentral lobule, anterior part"
4088,22,1161,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",37479,135,38,112,-44.6,-20.8,62.9,9861,4085,CTX,postcentral gyrus
4738,78,1130,CB,He-VI,"VI, left, lateral hemisphere",56087,133,127,130,-43.6,-64.7,-28.6,9861,NA,NA,NA
4739,78,1122,CB,He-Crus I,"Crus I, left, lateral hemisphere",56086,133,132,135,-43.8,-71.3,-33,9861,NA,NA,NA
4740,78,1114,CB,He-Crus II,"Crus II, left, lateral hemisphere",56085,133,142,127,-43.6,-65.8,-45.3,9861,NA,NA,NA
4741,78,1106,CB,He-VIIB,"VIIB, left, lateral hemisphere",56084,133,144,120,-43.5,-59,-48.8,9861,NA,NA,NA
4742,78,1098,CB,He-VIIIA,"VIIIA, left, lateral hemisphere",56083,133,143,116,-43.4,-54.5,-48.5,9861,NA,NA,NA
4280,11,1193,CX,HCd,"head of caudate nucleus, left",41619,107,87,62,-14,18.5,1.4,9861,12900,STR,head of the caudate nucleus
4288,11,1201,CX,Pu,"putamen, left",41620,115,93,62,-22.5,16.6,-5.2,9861,4287,STR,putamen
4284,11,1177,CX,HCd,"head of caudate nucleus, right",41607,80,85,62,14.5,19.7,4.1,9861,12900,STR,head of the caudate nucleus
4289,11,1185,CX,Pu,"putamen, right",41606,75,91,61,19.8,19.2,-2.4,9861,4287,STR,putamen
4700,68,1123,CB,Ve-I-II,I-II,64814,87,120,114,5.4,-44.8,-23.3,9861,NA,NA,NA
4701,68,1115,CB,Ve-III,III,64815,87,118,119,5.3,-49.5,-20.2,9861,NA,NA,NA
4711,68,1131,CB,Ve-IX,IX,64813,87,123,112,5.5,-43.5,-26.9,9861,NA,NA,NA
4701,68,1107,CB,Ve-III,III,64786,87,112,113,5.5,-41.5,-15,9861,NA,NA,NA
4702,68,1099,CB,Ve-IV,IV,64785,87,108,118,5.4,-45.6,-9.7,9861,NA,NA,NA
4703,68,1091,CB,Ve-V,V,64784,87,117,132,5,-62.8,-16.6,9861,NA,NA,NA
4705,68,1059,CB,Ve-VI,VI,64940,87,126,143,4.6,-76.8,-24.1,9861,NA,NA,NA
4706,68,1146,CB,Ve-VIIAf,VIIAf,64939,87,126,145,4.6,-78.9,-23.7,9861,NA,NA,NA
4708,68,1067,CB,Ve-VIIB,VIIB,64941,86,134,135,5.8,-70.7,-34.2,9861,NA,NA,NA
4709,68,1083,CB,Ve-VIIIA,VIIIA,64943,86,151,118,6.2,-57.7,-55.7,9861,NA,NA,NA
4710,68,1075,CB,Ve-VIIIB,VIIIB,64942,87,145,127,4.9,-65.4,-47.5,9861,NA,NA,NA
4718,71,1100,CB,PV-III,"III, left, paravermis",65130,95,122,114,-3,-45.5,-25.6,9861,NA,NA,NA
4719,71,1092,CB,PV-IV,"IV, left, paravermis",65131,95,115,118,-3.1,-47.8,-17.4,9861,NA,NA,NA
4720,71,1084,CB,PV-V,"V, left, paravermis",65129,95,110,122,-3.1,-50.5,-11.3,9861,NA,NA,NA
4727,71,1116,CB,PV-VIIIB,"VIIIB, left, paravermis",65133,96,150,122,-4.5,-61.8,-54,9861,NA,NA,NA
4728,71,1108,CB,PV-IX,"IX, left, paravermis",65132,96,134,115,-4.2,-50,-38.3,9861,NA,NA,NA
4722,71,1076,CB,PV-VI,"VI, left, paravermis",65134,95,114,131,-3.4,-61.1,-13.8,9861,NA,NA,NA
4724,71,1060,CB,PV-Crus II,"Crus II, left, paravermis",65136,96,140,137,-4.8,-74.7,-40.4,9861,NA,NA,NA
4725,71,1147,CB,PV-VIIB,"VIIB, left, paravermis",65137,96,140,133,-4.7,-70.5,-41.2,9861,NA,NA,NA
4726,71,1139,CB,PV-VIIIA,"VIIIA, left, paravermis",65164,96,140,130,-4.6,-67.4,-41.8,9861,NA,NA,NA
4772,61,1097,CB,He-Crus I,"Crus I, right, lateral hemisphere",51347,58,133,147,35.1,-82.3,-30.2,9861,NA,NA,NA
4773,61,1089,CB,He-Crus II,"Crus II, right, lateral hemisphere",51349,58,143,137,35.3,-74.6,-42.8,9861,NA,NA,NA
4774,61,1081,CB,He-VIIB,"VIIB, right, lateral hemisphere",51350,58,149,128,35.5,-66.9,-51,9861,NA,NA,NA
4771,61,1105,CB,He-VI,"VI, right, lateral hemisphere",51346,58,125,122,35.8,-53.8,-26.5,9861,NA,NA,NA
4753,67,1137,CB,PV-V,"V, right, paravermis",56042,84,118,136,8,-67.2,-16.8,9861,NA,NA,NA
4756,67,1121,CB,PV-Crus I,"Crus I, right, paravermis",56040,84,127,143,7.8,-77.1,-25.1,9861,NA,NA,NA
4757,67,1113,CB,PV-Crus II,"Crus II, right, paravermis",56039,84,133,147,7.6,-82.9,-30.7,9861,NA,NA,NA
4284,13,1209,CX,HCd,"head of caudate nucleus, right",41669,80,78,71,14.3,12.3,13.3,9861,12900,STR,head of the caudate nucleus
4282,19,1234,CX,BCd,"body of caudate nucleus, left",73376,110,74,104,-18.2,-21.9,23.4,9861,12899,STR,body of the caudate nucleus
4286,19,1226,CX,BCd,"body of caudate nucleus, right",73256,76,77,108,17.5,-26.1,21.7,9861,12899,STR,body of the caudate nucleus
4113,26,1235,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",82236,145,62,143,-56.1,-60.3,43.1,9861,4111,CTX,angular gyrus
4092,18,1057,CX,PoG-cs,"postcentral gyrus, right, bank of the central sulcus",39332,46,57,100,49.6,-11.4,42.1,9861,4085,CTX,postcentral gyrus
4292,13,1154,CX,Acb,"nucleus accumbens, right",81073,83,96,70,11,8.2,-6.2,9861,4290,STR,nucleus accumbens
4890,2,1195,CX,FP-s,"frontal pole, left, superior aspect",82233,70,86,19,26.2,64.7,-5.2,9861,4888,CTX,frontal pole
4136,14,1065,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",38864,138,101,83,-47.4,-8.2,-10.1,9861,4133,CTX,superior temporal gyrus
4284,15,1162,CX,HCd,"head of caudate nucleus, right",41739,80,74,87,13.9,-3.4,20.7,9861,12900,STR,head of the caudate nucleus
4289,15,1170,CX,Pu,"putamen, right",41738,68,87,86,26.5,-5.7,6.9,9861,4287,STR,putamen
4298,15,1178,CX,GPe,"globus pallidus, external segment, right",41737,74,88,87,20.1,-7.2,5.9,9861,12897,GP,"globus pallidus, external segment"
4288,15,1218,CX,Pu,"putamen, left",49142,113,86,85,-21,-5.5,6.8,9861,4287,STR,putamen
4288,17,1171,CX,Pu,"putamen, left",41673,120,87,95,-28.6,-16.4,7.5,9861,4287,STR,putamen
4280,15,1210,CX,HCd,"head of caudate nucleus, left",38539,98,84,86,-5.1,-5.6,9.4,9861,12900,STR,head of the caudate nucleus
4295,15,1202,CX,GPe,"globus pallidus, external segment, left",38537,103,92,85,-10.5,-6.9,0.6,9861,12897,GP,"globus pallidus, external segment"
4296,15,1194,CX,GPi,"globus pallidus, internal segment, left",38538,104,95,85,-11.5,-7.8,-2.6,9861,12898,GP,"globus pallidus, internal segment"
4299,15,1186,CX,GPi,"globus pallidus, internal segment, right",38542,80,89,87,13.8,-7.6,4.7,9861,12898,GP,"globus pallidus, internal segment"
4286,17,1163,CX,BCd,"body of caudate nucleus, right",692918,78,73,98,15.7,-14.6,24,9861,12899,STR,body of the caudate nucleus
4146,14,1169,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",38833,43,112,86,52.7,-12.1,-19.4,9861,4140,CTX,middle temporal gyrus
4098,28,1219,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",82258,108,37,141,-16.8,-50.2,70.2,9861,4096,CTX,superior parietal lobule
4289,17,1242,CX,Pu,"putamen, right",41677,67,88,98,27.2,-18.5,8.2,9861,4287,STR,putamen
4027,12,1073,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",36717,69,51,61,26.4,30.6,40.4,9861,4021,CTX,superior frontal gyrus
4751,67,1090,CB,PV-III,"III, right, paravermis",51241,84,119,113,8.7,-43.4,-22.4,9861,NA,NA,NA
4752,67,1082,CB,PV-IV,"IV, right, paravermis",51239,84,108,122,8.5,-49.7,-8.9,9861,NA,NA,NA
4758,67,1074,CB,PV-VIIB,"VIIB, right, paravermis",56063,84,140,135,7.9,-72.3,-40.6,9861,NA,NA,NA
4760,67,1058,CB,PV-VIIIB,"VIIIB, right, paravermis",56061,84,154,117,8.3,-57.4,-59,9861,NA,NA,NA
4761,67,1145,CB,PV-IX,"IX, right, paravermis",56059,83,142,110,9.6,-46.7,-47.6,9861,NA,NA,NA
4322,10,5705,CX,Cl,"claustrum, left",978619,120,91,71,-29.2,5.8,-2.6,10021,NA,NA,NA
4291,10,5713,CX,Acb,"nucleus accumbens, left",998603,103,96,71,-10.1,5.9,-8.4,10021,4290,STR,nucleus accumbens
4292,10,5721,CX,Acb,"nucleus accumbens, right",998604,86,95,69,8.9,8.5,-7.4,10021,4290,STR,nucleus accumbens
4292,11,5729,CX,Acb,"nucleus accumbens, right",999200,87,95,76,7.9,0.8,-6.7,10021,4290,STR,nucleus accumbens
4314,11,5737,CX,SI,"substantia innominata, right",992030,79,97,76,16.9,0.9,-9.1,10021,NA,NA,NA
4323,11,5745,CX,Cl,"claustrum, right",992127,61,86,78,37,-0.5,4.1,10021,NA,NA,NA
4298,11,5753,CX,GPe,"globus pallidus, external segment, right",991186,82,89,75,13.4,2.2,0.2,10021,12897,GP,"globus pallidus, external segment"
4382,11,5666,CX,LA,"lateral nucleus, right",992123,72,108,75,24.8,1.7,-22.1,10021,4378,AMYG,lateral nucleus
4335,11,5674,CX,ATZ,"amygdalohippocampal transition zone, right",992126,77,102,76,19.2,0.7,-14.9,10021,4328,AMYG,amygdalohippocampal transition zone
4346,11,5682,CX,BLA,"basolateral nucleus, right",992121,78,108,75,18.1,1.6,-22.1,10021,4341,AMYG,basolateral nucleus
4355,11,5690,CX,BMA,"basomedial nucleus, right",992122,76,106,75,20.3,1.7,-19.8,10021,4350,AMYG,basomedial nucleus
4307,11,5698,CX,SI,"substantia innominata, left",990119,102,97,75,-8.9,1.5,-9.2,10021,NA,NA,NA
4301,11,5706,CX,SptN,"septal nuclei, left",990118,93,85,74,1,3.3,4.8,10021,NA,NA,NA
4304,11,5714,CX,SptN,"septal nuclei, right",1000027,92,83,73,2.1,4.5,7.1,10021,NA,NA,NA
4295,11,5730,CX,GPe,"globus pallidus, external segment, left",991153,105,91,74,-12.3,2.8,-2.2,10021,12897,GP,"globus pallidus, external segment"
4322,11,5738,CX,Cl,"claustrum, left",987617,124,88,78,-33.6,-1.8,1.7,10021,NA,NA,NA
4323,13,5667,CX,Cl,"claustrum, right",997156,67,84,94,30.4,-18,8,10021,NA,NA,NA
4322,13,5675,CX,Cl,"claustrum, left",997493,122,88,92,-31.2,-17,3,10021,NA,NA,NA
4301,12,5683,CX,SptN,"septal nuclei, left",996326,95,74,82,-1.2,-5.1,18.6,10021,NA,NA,NA
4263,17,5707,CX,CA1,"CA1 field, right",1001646,77,89,116,19.5,-42.4,4.3,10021,12892,HIPP,CA1 field
4264,17,5715,CX,CA2,"CA2 field, right",1001641,75,86,115,21.7,-41.2,7.7,10021,12893,HIPP,CA2 field
4265,17,5723,CX,CA3,"CA3 field, right",1001496,76,86,115,20.6,-41.2,7.7,10021,12894,HIPP,CA3 field
4266,17,5731,CX,CA4,"CA4 field, right",1001475,76,87,115,20.6,-41.2,6.6,10021,12895,HIPP,CA4 field
4267,17,5739,CX,DG,"dentate gyrus, right",998739,75,87,115,21.8,-41.2,6.6,10021,NA,NA,NA
4286,17,5747,CX,BCd,"body of caudate nucleus, right",1001647,75,80,113,21.7,-38.7,14.6,10021,12899,STR,body of the caudate nucleus
4292,9,5665,CX,Acb,"nucleus accumbens, right",979628,83,92,58,12.1,20.6,-5,10021,4290,STR,nucleus accumbens
4323,9,5673,CX,Cl,"claustrum, right",978486,71,90,59,25.6,19.8,-2.5,10021,NA,NA,NA
4322,9,5689,CX,Cl,"claustrum, left",977015,116,94,57,-24.9,21,-7.5,10021,NA,NA,NA
4291,9,5681,CX,Acb,"nucleus accumbens, left",978309,105,94,58,-12.5,20.1,-7.4,10021,4290,STR,nucleus accumbens
4323,10,5697,CX,Cl,"claustrum, right",978365,68,94,69,29.1,8.8,-6.2,10021,NA,NA,NA
4251,17,5755,CX,S,"subiculum, left",1002563,108,85,113,-15.3,-39.6,8.7,10021,12896,HIPP,subiculum
4254,17,5668,CX,CA1,"CA1 field, left",1002584,111,82,114,-18.6,-40.6,12.3,10021,12892,HIPP,CA1 field
4255,17,5676,CX,CA2,"CA2 field, left",1002583,111,79,112,-18.7,-38.3,15.6,10021,12893,HIPP,CA2 field
4256,17,5684,CX,CA3,"CA3 field, left",1002649,108,77,110,-15.4,-36,17.8,10021,12894,HIPP,CA3 field
4257,17,5692,CX,CA4,"CA4 field, left",1002282,107,77,110,-14.3,-36,17.8,10021,12895,HIPP,CA4 field
4258,17,5700,CX,DG,"dentate gyrus, left",998938,109,77,110,-16.5,-36,17.8,10021,NA,NA,NA
4282,17,5708,CX,BCd,"body of caudate nucleus, left",1002812,116,80,116,-24.2,-42.8,14.8,10021,12899,STR,body of the caudate nucleus
4289,10,4557,CX,Pu,"putamen, right",978378,74,87,69,22.3,9,2,10021,4287,STR,putamen
4043,10,4588,CX,opIFG,"inferior frontal gyrus, opercular part, right",978447,44,84,66,55.8,13,5.3,10021,4035,CTX,inferior frontal gyrus
4058,10,4596,CX,POrG,"posterior orbital gyrus, right",978444,66,103,69,31.4,8.5,-16.8,10021,4056,CTX,posterior orbital gyrus
4906,10,4604,CX,TP-s,"temporal pole, right, superior aspect",978446,59,104,69,39.3,8.6,-18,10021,4174,CTX,temporal pole
4014,10,4581,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",978624,139,83,71,-50.6,5.7,6.8,10021,4010,CTX,precentral gyrus
4069,10,4573,CX,PaOG,"parolfactory gyri, left",978622,119,102,71,-28,5.4,-15.5,10021,4068,CTX,parolfactory gyri
4273,10,4589,CX,SIG,"short insular gyri, left",978621,124,80,71,-33.8,6.1,10.4,10021,4272,CTX,short insular gyri
4903,10,4597,CX,TP-s,"temporal pole, left, superior aspect",978623,138,94,71,-49.3,5.3,-6.1,10021,4174,CTX,temporal pole
4904,10,4541,CX,TP-i,"temporal pole, left, inferior aspect",979001,128,126,71,-37.8,4.3,-43.7,10021,4174,CTX,temporal pole
4907,10,4517,CX,TP-i,"temporal pole, right, inferior aspect",978916,56,119,71,42.8,5.9,-35.4,10021,4174,CTX,temporal pole
4908,10,4525,CX,TP-m,"temporal pole, right, medial aspect",978913,72,127,71,24.9,5.3,-44.8,10021,4174,CTX,temporal pole
4907,10,4533,CX,TP-i,"temporal pole, right, inferior aspect",983191,57,117,71,41.6,6,-33.1,10021,4174,CTX,temporal pole
4012,10,4572,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",978417,139,70,70,-50.7,7.3,22,10021,4010,CTX,precentral gyrus
4024,10,4564,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",982943,125,41,65,-35.3,14.2,55.7,10021,4021,CTX,superior frontal gyrus
4030,10,4556,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",980080,130,43,65,-40.9,14,53.3,10021,4028,CTX,middle frontal gyrus
4027,10,4524,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",978329,70,42,64,26.3,16.3,54.5,10021,4021,CTX,superior frontal gyrus
4024,4,4562,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983142,108,59,25,-16.6,57.5,30.5,10021,4021,CTX,superior frontal gyrus
4027,4,4570,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",977462,85,50,29,9.1,53.9,41.6,10021,4021,CTX,superior frontal gyrus
4030,4,4546,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",977469,110,60,25,-18.9,57.4,29.4,10021,4028,CTX,middle frontal gyrus
4033,4,4554,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",977458,82,50,29,12.5,53.9,41.6,10021,4028,CTX,middle frontal gyrus
4024,4,4586,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983143,108,60,25,-16.6,57.4,29.4,10021,4021,CTX,superior frontal gyrus
4030,2,4538,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",976928,108,90,18,-16.4,63.9,-6.6,10021,4028,CTX,middle frontal gyrus
4031,2,4530,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",976929,108,96,18,-16.4,63.6,-13.7,10021,4028,CTX,middle frontal gyrus
4026,2,4514,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",976924,87,87,15,7,67.7,-3.4,10021,4021,CTX,superior frontal gyrus
